DATE,NIFTY 50,NIFTY NEXT 50,NIFTY 100,NIFTY 200,Nifty Total Market,NIFTY 500,NIFTY500 MULTICAP 50:25:25,NIFTY500 EQUAL WEIGHT,NIFTY MIDCAP 150,NIFTY MIDCAP 50,Nifty Midcap Select,NIFTY Midcap 100,NIFTY SMALLCAP 250,NIFTY SMALLCAP 50,NIFTY SMALLCAP 100,NIFTY MICROCAP 250,NIFTY LargeMidcap 250,NIFTY MIDSMALLCAP 400,DSP QUANT,DSP ELSS,ICICI PRU SILVER,NIFTY 10 YR BENCHMARK G-SEC,KOTAK CONTRA,KOTAK GOLD,UTI FLEX,AXIS INNOVATION,NIFTY AUTO,NIFTY BANK,NIFTY CHEMICALS,NIFTY FINANCIAL SERVICES,NIFTY FINANCIAL SERVICES 25/50,Nifty Financial Services Ex Bank,NIFTY FMCG,Nifty HEALTHCARE,NIFTY IT,NIFTY MEDIA,NIFTY METAL,NIFTY PHARMA,NIFTY PRIVATE BANK,NIFTY PSU BANK,NIFTY REALTY,NIFTY CONSUMER DURABLES,NIFTY OIL AND GAS INDEX,Nifty MidSmall Financial Services,Nifty MidSmall Healthcare,Nifty MidSmall IT & Telecom,NIFTY 100 EQUAL WEIGHT,NIFTY 100 LOW VOLATILITY 30,NIFTY 10 YR BENCHMARK G-SEC,NIFTY200 MOMENTUM 30,NIFTY200 ALPHA 30,NIFTY100 ALPHA 30,NIFTY ALPHA 50,NIFTY ALPHA LOW VOLATILITY 30,NIFTY ALPHA QUALITY LOW VOLATILITY 30,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,NIFTY DIVIDEND OPPORTUNITIES 50,NIFTY GROWTH SECTORS 15,NIFTY HIGH BETA 50,NIFTY LOW VOLATILITY 50,NIFTY TOP 10 EQUAL WEIGHT,NIFTY TOP 15 EQUAL WEIGHT,NIFTY TOP 20 EQUAL WEIGHT,NIFTY100 QUALITY 30,NIFTY Midcap150 Momentum 50,Nifty500 Flexicap Quality 30,NIFTY500 LOW VOLATILITY 50,NIFTY500 MOMENTUM 50,NIFTY500 QUALITY 50,NIFTY500 MULTIFACTOR MQVLv 50,NIFTY Midcap150 Quality 50,Nifty Smallcap250 Quality 50,NIFTY500 MULTICAP MOMENTUM QUALITY 50,Nifty MidSmallcap400 Momentum Quality 100,Nifty Smallcap250 Momentum Quality 100,NIFTY QUALITY LOW VOLATILITY 30,NIFTY50 EQUAL WEIGHT,NIFTY50 VALUE 20,Nifty200 Value 30,NIFTY500 VALUE 50,NIFTY500 EQUAL WEIGHT,NIFTY200 Quality 30,NIFTY INDIA CORPORATE GROUP INDEX - ADITYA BIRLA GROUP,Nifty Capital Markets,NIFTY COMMODITIES,Nifty Core Housing,NIFTY CPSE,NIFTY ENERGY,Nifty EV & New Age Automotive,Nifty Housing,NIFTY100 ESG,NIFTY100 Enhanced ESG,Nifty100 ESG Sector Leaders,NIFTY INDIA CONSUMPTION,Nifty India Defence,Nifty India Digital,NIFTY INDIA INFRASTRUCTURE & LOGISTICS,Nifty India Internet,Nifty India Manufacturing,NIFTY INDIA TOURISM,NIFTY INFRASTRUCTURE,NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP,NIFTY IPO,NIFTY MIDCAP LIQUID 15,Nifty MidSmall India Consumption,NIFTY MNC,Nifty Mobility,NIFTY PSE,Nifty REITs & InvITs,Nifty Rural,Nifty Non-Cyclical Consumer Index,NIFTY SERVICES SECTOR,NIFTY SHARIAH 25,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP 25% CAP,Nifty Transportation & Logistics,NIFTY100 LIQUID 15,NIFTY50 SHARIAH,NIFTY500 SHARIAH,NIFTY500 MULTICAP INDIA MANUFATURING 50:30:20,NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,NIFTY SME EMERGE,Nifty India Railways PSU,NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR),NIFTY INDIA NEW AGE CONSUMPTION,Nifty Waves
06/09/09,5798.37,10267.10,5121.12,2689.00,2276.32,5124.88,2365.49,2242.56,2118.99,2549.38,1541.29,6993.10,2423.48,2273.67,3291.98,1771.04,2253.96,2211.47,,13.07,,,17.14,,41.73,,2844.86,9175.04,1643.93,3401.94,3632.52,3650.07,8507.93,1699.50,4970.02,1405.38,3826.92,3196.97,3154.68,3047.54,578.46,2161.65,2822.32,2522.77,1702.73,1537.56,6390.03,2790.17,,2430.65,1780.91,1835.79,3099.79,2428.50,2109.32,2109.32,1045.75,1517.30,2634.50,3276.02,1574.33,1872.22,1754.81,,2279.31,,2754.67,3134.67,2324.58,2699.44,2420.08,1913.43,2499.79,3098.16,3042.18,2389.10,8548.90,1763.53,2566.39,2502.86,2301.65,2625.10,1644.21,,3009.74,2999.16,1802.09,11603.81,,2834.03,,,,1630.19,,2147.95,2729.10,,2308.72,1677.04,3951.32,3505.53,,1848.80,1840.31,5218.51,2141.08,4183.67,,2710.22,1986.68,6747.32,1652.23,1714.77,1949.91,2071.27,,1170.49,1173.96,2140.43,3171.31,,,3786.95,2270.62,1242.13
05/09/09,5798.37,10267.10,5121.12,2689.00,2276.32,5124.88,2365.49,2242.56,2118.99,2549.38,1541.29,6993.10,2423.48,2273.67,3291.98,1771.04,2253.96,2211.47,,13.07,,,17.14,,41.73,,2844.86,9175.04,1643.93,3401.94,3632.52,3650.07,8507.93,1699.50,4970.02,1405.38,3826.92,3196.97,3154.68,3047.54,578.46,2161.65,2822.32,2522.77,1702.73,1537.56,6390.03,2790.17,,2430.65,1780.91,1835.79,3099.79,2428.50,2109.32,2109.32,1045.75,1517.30,2634.50,3276.02,1574.33,1872.22,1754.81,,2279.31,,2754.67,3134.67,2324.58,2699.44,2420.08,1913.43,2475.90,3098.16,2967.06,2350.74,8548.90,1763.53,2566.39,2502.86,2242.56,2625.10,1644.21,,3009.74,2999.16,1802.09,11603.81,,2834.03,,,,1630.19,,2147.95,2729.10,,2308.72,1677.04,3951.32,3505.53,,1848.80,1840.31,5218.51,2141.08,4183.67,,2710.22,1986.68,6747.32,1652.23,1714.77,1881.11,2071.27,,1170.49,1173.96,2081.07,3107.66,,,3786.95,2270.62,1242.13
04/09/09,5798.37,10267.10,5121.12,2689.00,2276.32,5124.88,2365.49,2242.56,2118.99,2549.38,1541.29,6993.10,2423.48,2273.67,3291.98,1771.04,2253.96,2211.47,,13.07,,,17.14,,41.73,,2844.86,9175.04,1643.93,3401.94,3632.52,3650.07,8507.93,1699.50,4970.02,1405.38,3826.92,3196.97,3154.68,3047.54,578.46,2161.65,2822.32,2522.77,1702.73,1537.56,6390.03,2790.17,,2430.65,1780.91,1835.79,3099.79,2428.50,2109.32,2109.32,1045.75,1517.30,2634.50,3276.02,1574.33,1872.22,1754.81,,2279.31,,2754.67,3134.67,2324.58,2699.44,2420.08,1913.43,2442.31,3098.16,2941.21,2326.81,8548.90,1763.53,2566.39,2502.86,2219.32,2625.10,1644.21,,3009.74,2999.16,1802.09,11603.81,,2834.03,,,,1630.19,,2147.95,2729.10,,2308.72,1677.04,3951.32,3505.53,,1848.80,1840.31,5218.51,2141.08,4183.67,,2710.22,1986.68,6747.32,1652.23,1714.77,1863.47,2071.27,,1170.49,1173.96,2043.30,3064.79,,,3786.95,2270.62,1242.13
03/09/09,5690.74,10146.12,5031.09,2650.38,2244.73,5053.40,2337.31,2219.32,2099.26,2514.48,1516.11,6918.97,2398.66,2257.02,3275.75,1753.64,2226.58,2190.19,,12.94,,,16.97,,41.25,,2769.85,9060.21,1635.43,3354.68,3582.63,3597.65,8378.78,1686.14,4951.27,1407.71,3708.45,3168.90,3108.30,3013.12,567.10,2164.03,2772.98,2483.78,1694.58,1517.89,6302.42,2748.62,,2404.85,1761.41,1807.63,3064.44,2405.96,2086.86,2086.86,1033.59,1502.72,2584.55,3248.26,1560.92,1850.18,1731.08,,2265.46,,2724.72,3097.53,2290.61,2665.24,2392.43,1886.86,2437.58,3067.84,2937.78,2313.74,8403.78,1735.19,2529.93,2470.87,2206.13,2579.71,1616.51,,2952.38,2950.59,1786.73,11389.04,,2784.39,,,,1606.37,,2135.21,2699.64,,2261.84,1670.50,3911.38,3364.08,,1822.65,1827.69,5127.93,2103.75,4128.84,,2675.02,1975.31,6696.03,1622.93,1702.22,1868.43,2031.46,,1149.40,1156.03,2038.13,3078.75,,,3723.45,2237.56,1236.18
02/09/09,5708.82,10117.36,5042.63,2654.03,2246.80,5058.26,2333.85,2206.13,2091.86,2516.41,1514.13,6889.57,2391.91,2252.96,3279.21,1751.25,2224.94,2182.99,,12.97,,,17.03,,41.43,,2777.64,9046.10,1612.40,3350.29,3570.84,3594.48,8355.41,1696.60,4944.08,1410.16,3681.19,3187.41,3104.14,3002.84,565.97,2135.03,2780.17,2469.60,1698.14,1508.72,6295.69,2749.67,,2401.46,1757.00,1808.34,3054.10,2400.62,2080.08,2080.08,1028.43,1505.79,2583.28,3241.38,1558.19,1849.88,1731.78,,2254.09,,2724.62,3102.63,2291.14,2656.18,2384.89,1882.52,2444.42,3054.20,2942.70,2311.15,8417.59,1733.03,2514.32,2449.47,2211.18,2578.22,1614.41,,2955.99,2949.28,1768.87,11483.58,,2787.52,,,,1601.02,,2131.51,2694.47,,2261.15,1672.27,3921.17,3400.94,,1825.12,1822.26,5129.46,2093.74,4137.07,,2675.76,1963.41,6698.31,1629.85,1706.06,1867.47,2025.30,,1153.68,1157.95,2053.25,3108.63,,,3731.72,2235.95,1243.65
01/09/09,5729.90,10185.84,5063.51,2663.79,2254.91,5076.24,2341.36,2211.18,2105.24,2521.34,1533.06,6916.66,2399.22,2279.07,3286.67,1761.81,2235.69,2194.55,,12.96,,,17.10,,41.36,,2808.96,9092.50,1621.38,3366.38,3590.24,3612.02,8330.18,1691.42,4906.35,1403.05,3695.38,3177.62,3129.43,3007.46,577.98,2137.22,2755.79,2482.04,1699.45,1514.76,6305.27,2752.29,,2382.31,1754.55,1819.25,3059.00,2395.01,2077.73,2077.73,1032.14,1501.75,2597.13,3247.13,1558.82,1856.46,1735.87,,2257.87,,2732.01,3105.32,2292.30,2666.24,2401.18,1875.17,2445.60,3072.34,2985.81,2317.35,8416.57,1733.41,2519.33,2453.93,2235.70,2578.75,1628.34,,2960.20,2990.49,1757.27,11484.33,,2805.91,,,,1600.20,,2117.46,2714.10,,2270.25,1674.63,3963.30,3465.69,,1840.60,1828.21,5138.13,2103.83,4158.85,,2688.74,1955.61,6704.45,1637.16,1699.34,1867.53,2047.58,,1156.95,1162.84,2070.88,3161.94,,,3765.53,2248.37,1240.65
31/08/09,5774.96,10311.25,5106.57,2689.37,2276.79,5125.18,2367.17,2235.70,2133.84,2550.22,1565.32,6992.58,2435.30,2318.76,3325.09,1784.15,2261.03,2225.41,,13.09,,,17.24,,41.45,,2743.32,9159.61,1651.91,3414.84,3646.88,3683.45,8314.35,1710.79,4878.76,1413.67,3773.79,3219.54,3172.57,3014.68,597.35,2169.65,2779.04,2514.77,1722.06,1528.21,6358.53,2761.05,,2375.44,1753.03,1818.78,3080.52,2400.11,2093.33,2093.33,1033.80,1502.46,2653.72,3258.11,1569.13,1869.96,1749.28,,2270.97,,2745.37,3114.45,2314.24,2687.18,2416.14,1900.66,2445.60,3102.18,2985.81,2317.35,8472.41,1734.45,2543.29,2492.09,2235.70,2596.43,1656.92,,2999.47,3055.08,1771.12,11610.58,,2853.19,,,,1595.48,,2121.53,2755.07,,2283.66,1709.18,4014.25,3495.50,,1874.55,1859.55,5115.62,2101.11,4212.51,,2701.12,1964.68,6734.29,1645.69,1700.95,1867.53,2032.96,,1164.44,1172.27,2070.88,3161.94,,,3814.79,2268.25,1257.23
30/08/09,5861.96,10321.91,5173.02,2708.78,2290.64,5157.41,2370.79,2226.03,2127.92,2558.56,1573.00,6986.75,2421.60,2317.41,3307.80,1777.70,2267.25,2217.17,,13.14,,,17.36,,41.57,,2720.71,9222.16,1627.17,3440.03,3663.61,3676.12,8399.49,1724.97,4987.35,1426.47,3849.12,3251.46,3191.43,3030.64,578.30,2148.42,2789.25,2507.91,1733.53,1537.90,6378.94,2772.91,,2369.63,1740.59,1811.83,3067.81,2407.15,2104.81,2104.81,1038.17,1527.07,2656.71,3267.05,1587.79,1897.34,1773.97,,2272.53,,2751.61,3104.16,2326.81,2684.25,2413.61,1888.54,2445.60,3098.35,2985.81,2317.35,8526.78,1754.73,2547.68,2492.18,2235.70,2605.45,1665.78,,3017.58,3028.46,1770.93,11695.31,,2866.66,,,,1609.08,,2151.72,2758.33,,2295.88,1693.30,4033.94,3382.11,,1872.90,1857.11,5096.36,2101.00,4204.53,,2713.88,1978.26,6823.59,1672.80,1736.31,1867.53,2025.98,,1183.74,1186.28,2070.88,3161.94,,,3840.58,2252.97,1263.40
29/08/09,5861.96,10321.91,5173.02,2708.78,2290.64,5157.41,2370.79,2226.03,2127.92,2558.56,1573.00,6986.75,2421.60,2317.41,3307.80,1777.70,2267.25,2217.17,,13.14,,,17.36,,41.57,,2720.71,9222.16,1627.17,3440.03,3663.61,3676.12,8399.49,1724.97,4987.35,1426.47,3849.12,3251.46,3191.43,3030.64,578.30,2148.42,2789.25,2507.91,1733.53,1537.90,6378.94,2772.91,,2369.63,1740.59,1811.83,3067.81,2407.15,2104.81,2104.81,1038.17,1527.07,2656.71,3267.05,1587.79,1897.34,1773.97,,2272.53,,2751.61,3104.16,2326.81,2684.25,2413.61,1888.54,2449.72,3098.35,2959.21,2329.33,8526.78,1754.73,2547.68,2492.18,2226.03,2605.45,1665.78,,3017.58,3028.46,1770.93,11695.31,,2866.66,,,,1609.08,,2151.72,2758.33,,2295.88,1693.30,4033.94,3382.11,,1872.90,1857.11,5096.36,2101.00,4204.53,,2713.88,1978.26,6823.59,1672.80,1736.31,1906.05,2025.98,,1183.74,1186.28,2081.03,3167.33,,,3840.58,2252.97,1263.40
28/08/09,5861.96,10321.91,5173.02,2708.78,2290.64,5157.41,2370.79,2226.03,2127.92,2558.56,1573.00,6986.75,2421.60,2317.41,3307.80,1777.70,2267.25,2217.17,,13.14,,,17.36,,41.57,,2720.71,9222.16,1627.17,3440.03,3663.61,3676.12,8399.49,1724.97,4987.35,1426.47,3849.12,3251.46,3191.43,3030.64,578.30,2148.42,2789.25,2507.91,1733.53,1537.90,6378.94,2772.91,,2369.63,1740.59,1811.83,3067.81,2407.15,2104.81,2104.81,1038.17,1527.07,2656.71,3267.05,1587.79,1897.34,1773.97,,2272.53,,2751.61,3104.16,2326.81,2684.25,2413.61,1888.54,2437.04,3098.35,2927.92,2314.98,8526.78,1754.73,2547.68,2492.18,2209.71,2605.45,1665.78,,3017.58,3028.46,1770.93,11695.31,,2866.66,,,,1609.08,,2151.72,2758.33,,2295.88,1693.30,4033.94,3382.11,,1872.90,1857.11,5096.36,2101.00,4204.53,,2713.88,1978.26,6823.59,1672.80,1736.31,1914.58,2025.98,,1183.74,1186.28,2066.44,3116.43,,,3840.58,2252.97,1263.40
27/08/09,5806.62,10230.57,5124.58,2685.45,2271.24,5113.47,2350.61,2209.71,2113.15,2541.16,1559.47,6929.21,2397.19,2292.88,3273.88,1767.16,2249.36,2199.49,,13.05,,,17.23,,41.38,,2681.99,9102.92,1629.52,3402.43,3622.29,3642.85,8392.77,1729.85,5021.01,1441.20,3812.05,3255.73,3172.27,2979.62,557.82,2152.68,2762.22,2483.45,1735.25,1534.32,6336.14,2755.16,,2355.84,1725.01,1787.26,3034.21,2392.71,2093.92,2093.92,1029.79,1528.45,2619.85,3250.53,1566.50,1880.96,1759.75,,2264.82,,2736.57,3082.91,2310.61,2659.17,2394.83,1875.49,2425.74,3077.19,2910.10,2318.83,8449.39,1739.42,2529.28,2479.53,2194.41,2585.56,1632.96,,2995.79,2957.70,1768.57,11618.85,,2825.87,,,,1592.96,,2151.08,2719.05,,2277.14,1671.44,3967.73,3376.29,,1845.09,1843.78,5041.14,2088.52,4196.34,,2683.84,1961.48,6776.04,1656.75,1744.49,1938.07,2011.07,,1170.53,1174.23,2048.28,3109.83,,,3832.79,2224.82,1268.28
26/08/09,5797.53,10261.05,5119.94,2678.32,2264.53,5098.55,2341.90,2194.41,2105.57,2539.02,1555.34,6908.12,2385.90,2283.83,3267.19,1759.18,2242.59,2190.80,,13.04,,,17.25,,41.03,,2679.02,9143.22,1620.26,3411.17,3636.94,3638.77,8413.10,1711.69,4997.26,1434.58,3829.33,3215.14,3205.70,2970.47,559.89,2083.36,2761.92,2496.09,1719.67,1547.32,6333.58,2757.24,,2357.83,1725.05,1783.23,3039.49,2389.34,2091.34,2091.34,1036.08,1523.51,2627.01,3256.89,1567.59,1876.60,1763.53,,2259.04,,2739.49,3077.72,2309.63,2670.05,2381.50,1878.22,2412.58,3058.56,2873.36,2307.89,8438.92,1747.31,2551.07,2470.24,2155.89,2570.98,1642.82,,2999.36,2964.22,1748.62,11615.27,,2833.34,,,,1590.85,,2145.97,2711.13,,2272.90,1677.91,3944.93,3359.50,,1861.37,1831.51,5081.62,2068.54,4168.72,,2679.53,1955.56,6747.99,1644.64,1760.60,1902.48,1996.16,,1163.29,1168.88,2036.91,3089.55,,,3811.77,2217.89,1272.06
25/08/09,5770.53,10165.21,5092.61,2662.06,2248.29,5063.23,2316.15,2155.89,2081.97,2506.42,1547.87,6857.66,2339.86,2228.18,3217.47,1725.81,2223.78,2160.46,,12.92,,,17.14,,40.80,,2673.15,9150.80,1600.65,3400.03,3597.39,3590.41,8480.85,1705.41,4850.59,1360.34,3815.91,3202.37,3202.83,2974.32,553.52,2085.67,2747.06,2473.01,1711.88,1532.27,6293.16,2751.26,,2346.57,1721.22,1779.80,3017.74,2389.81,2084.42,2084.42,1033.79,1504.54,2598.21,3238.71,1550.15,1860.13,1754.74,,2247.11,,2716.90,3063.44,2293.66,2650.23,2350.67,1853.70,2405.01,3033.74,2838.57,2300.05,8405.39,1737.51,2531.25,2450.26,2135.72,2566.80,1639.68,,2991.07,2940.54,1763.60,11615.07,,2824.00,,,,1588.94,,2112.10,2685.57,,2263.84,1657.15,3926.36,3325.08,,1842.80,1818.40,5088.16,2054.16,4174.42,,2671.62,1943.92,6690.31,1636.15,1720.31,1884.57,1984.40,,1155.23,1158.94,2036.67,3075.67,,,3766.84,2189.24,1220.43
24/08/09,5750.03,10157.40,5076.56,2652.39,2238.76,5043.28,2301.64,2135.72,2072.66,2481.28,1538.45,6826.34,2317.57,2202.36,3209.53,1694.49,2215.05,2147.27,,12.83,,,17.03,,40.71,,2662.91,9252.98,1605.07,3427.21,3623.50,3584.14,8462.74,1679.86,4735.00,1366.35,3831.48,3161.58,3207.68,3024.13,548.91,2056.58,2743.04,2468.83,1672.78,1501.24,6257.71,2745.76,,2343.70,1721.08,1788.40,3018.59,2387.20,2078.20,2078.20,1031.07,1492.44,2587.87,3237.41,1546.13,1856.70,1749.92,,2234.92,,2703.25,3066.52,2277.43,2643.08,2345.02,1819.66,2405.01,3007.04,2838.57,2300.05,8358.69,1741.38,2528.07,2442.00,2135.72,2541.62,1643.21,,2978.26,2935.27,1774.22,11524.59,,2819.99,,,,1590.57,,2078.25,2679.14,,2255.86,1634.02,3917.39,3294.00,,1848.92,1806.90,5061.86,2039.16,4183.86,,2672.78,1943.26,6673.35,1628.92,1700.19,1884.57,1971.85,,1146.24,1149.39,2036.67,3075.67,,,3740.16,2172.50,1215.34
23/08/09,5608.87,9945.05,4954.60,2598.50,2191.96,4938.48,2249.35,2082.75,2020.97,2414.58,1500.76,6673.69,2256.24,2135.39,3125.52,1648.12,2165.40,2092.66,,12.56,,,16.62,,39.90,,2589.58,9092.38,1567.89,3358.66,3550.02,3499.50,8179.12,1663.82,4614.43,1320.26,3704.03,3140.69,3136.92,2989.86,521.91,1986.46,2712.92,2424.89,1634.62,1456.91,6108.01,2703.74,,2316.64,1696.22,1767.27,2955.89,2353.60,2039.64,2039.64,1009.87,1455.47,2504.38,3190.80,1517.05,1815.13,1709.71,,2195.46,,2661.18,3016.55,2226.66,2588.89,2290.50,1770.72,2405.01,2936.65,2838.57,2300.05,8162.11,1703.41,2459.84,2369.69,2135.72,2473.45,1621.14,,2929.23,2834.17,1758.24,11391.14,,2745.81,,,,1557.69,,2035.33,2615.49,,2199.57,1606.40,3836.23,3214.37,,1800.22,1762.66,4888.13,1998.30,4154.10,,2618.78,1895.23,6556.16,1594.12,1658.20,1884.57,1920.56,,1119.07,1122.18,2036.67,3075.67,,,3669.62,2101.07,1182.66
22/08/09,5608.87,9945.05,4954.60,2598.50,2191.96,4938.48,2249.35,2082.75,2020.97,2414.58,1500.76,6673.69,2256.24,2135.39,3125.52,1648.12,2165.40,2092.66,,12.56,,,16.62,,39.90,,2589.58,9092.38,1567.89,3358.66,3550.02,3499.50,8179.12,1663.82,4614.43,1320.26,3704.03,3140.69,3136.92,2989.86,521.91,1986.46,2712.92,2424.89,1634.62,1456.91,6108.01,2703.74,,2316.64,1696.22,1767.27,2955.89,2353.60,2039.64,2039.64,1009.87,1455.47,2504.38,3190.80,1517.05,1815.13,1709.71,,2195.46,,2661.18,3016.55,2226.66,2588.89,2290.50,1770.72,2356.62,2936.65,2775.98,2256.23,8162.11,1703.41,2459.84,2369.69,2082.75,2473.45,1621.14,,2929.23,2834.17,1758.24,11391.14,,2745.81,,,,1557.69,,2035.33,2615.49,,2199.57,1606.40,3836.23,3214.37,,1800.22,1762.66,4888.13,1998.30,4154.10,,2618.78,1895.23,6556.16,1594.12,1658.20,1837.16,1920.56,,1119.07,1122.18,1984.81,2998.98,,,3669.62,2101.07,1182.66
21/08/09,5608.87,9945.05,4954.60,2598.50,2191.96,4938.48,2249.35,2082.75,2020.97,2414.58,1500.76,6673.69,2256.24,2135.39,3125.52,1648.12,2165.40,2092.66,,12.56,,,16.62,,39.90,,2589.58,9092.38,1567.89,3358.66,3550.02,3499.50,8179.12,1663.82,4614.43,1320.26,3704.03,3140.69,3136.92,2989.86,521.91,1986.46,2712.92,2424.89,1634.62,1456.91,6108.01,2703.74,,2316.64,1696.22,1767.27,2955.89,2353.60,2039.64,2039.64,1009.87,1455.47,2504.38,3190.80,1517.05,1815.13,1709.71,,2195.46,,2661.18,3016.55,2226.66,2588.89,2290.50,1770.72,2317.65,2936.65,2742.63,2225.79,8162.11,1703.41,2459.84,2369.69,2054.17,2473.45,1621.14,,2929.23,2834.17,1758.24,11391.14,,2745.81,,,,1557.69,,2035.33,2615.49,,2199.57,1606.40,3836.23,3214.37,,1800.22,1762.66,4888.13,1998.30,4154.10,,2618.78,1895.23,6556.16,1594.12,1658.20,1809.47,1920.56,,1119.07,1122.18,1954.86,2950.05,,,3669.62,2101.07,1182.66
20/08/09,5515.01,9866.43,4878.03,2562.42,2161.88,4870.91,2217.85,2054.17,1989.84,2387.63,1460.41,6587.80,2224.03,2100.73,3088.98,1622.45,2133.97,2061.19,,12.41,,,16.42,,39.31,,2532.45,8949.53,1542.27,3307.16,3498.29,3464.84,8052.94,1654.61,4526.38,1307.60,3656.53,3127.76,3064.07,2957.05,503.73,1967.44,2673.34,2390.57,1612.05,1448.60,6028.12,2670.51,,2290.88,1677.10,1738.78,2915.94,2323.60,2004.61,2004.61,999.83,1434.79,2455.79,3153.84,1490.42,1784.41,1685.55,,2174.48,,2633.40,2987.18,2189.81,2557.72,2260.74,1753.09,2302.81,2899.31,2719.16,2197.59,8014.31,1669.12,2424.88,2336.94,2034.98,2423.75,1607.00,,2904.25,2786.99,1728.30,11257.88,,2712.82,,,,1532.44,,2002.71,2575.78,,2164.31,1565.75,3781.79,3145.20,,1767.85,1734.22,4829.60,1967.86,4115.80,,2582.51,1869.11,6442.97,1568.18,1633.37,1789.01,1890.25,,1100.64,1104.91,1928.65,2924.14,,,3622.79,2054.13,1157.08
19/08/09,5441.06,9784.82,4816.28,2530.78,2135.33,4810.85,2193.63,2034.98,1975.51,2373.80,1450.00,6535.41,2205.30,2076.68,3049.85,1606.64,2111.99,2045.53,,12.32,,,16.23,,38.82,,2467.22,8759.11,1533.91,3239.76,3437.73,3420.20,8010.22,1646.41,4474.95,1303.74,3609.82,3116.79,3004.53,2886.78,496.61,1940.59,2640.91,2376.73,1595.77,1448.96,5964.42,2632.30,,2258.25,1648.65,1703.75,2880.04,2297.34,1980.78,1980.78,990.76,1422.42,2423.02,3120.52,1473.57,1762.22,1665.52,,2167.30,,2611.12,2942.61,2160.87,2533.97,2248.45,1730.14,2322.04,2890.46,2732.37,2231.46,7887.62,1639.43,2397.73,2310.48,2053.03,2393.76,1563.89,,2863.83,2746.38,1701.15,11123.82,,2675.93,,,,1513.50,,1983.50,2544.95,,2132.24,1546.17,3744.43,3055.27,,1739.74,1720.00,4766.61,1941.64,4059.36,,2545.35,1852.85,6355.17,1550.23,1615.78,1821.32,1856.51,,1087.51,1092.95,1951.50,2954.20,,,3575.17,2021.04,1155.29
18/08/09,5521.30,9982.69,4891.21,2573.72,2169.47,4889.14,2220.99,2053.03,1993.81,2398.39,1458.63,6636.87,2214.70,2080.94,3064.64,1609.09,2140.72,2061.18,,12.40,,,16.38,,39.34,,2515.01,8883.04,1551.32,3273.73,3472.30,3458.70,8075.52,1665.65,4533.45,1318.14,3669.26,3155.68,3026.74,2952.71,506.21,1960.92,2700.67,2396.65,1603.23,1452.08,6071.50,2671.00,,2289.12,1679.37,1740.15,2923.15,2327.05,2014.23,2014.23,1009.03,1437.75,2468.72,3159.99,1502.50,1790.00,1690.99,,2184.13,,2633.87,2982.18,2206.48,2562.63,2259.56,1734.08,2291.24,2912.94,2678.66,2209.34,8026.83,1670.86,2443.00,2351.23,2018.63,2435.07,1593.08,,2925.76,2796.22,1729.81,11357.42,,2722.83,,,,1538.91,,2005.56,2590.02,,2172.10,1568.13,3806.05,3146.36,,1785.10,1729.18,4818.77,1980.93,4134.80,,2587.78,1877.44,6452.70,1574.40,1645.61,1805.32,1887.52,,1105.65,1109.69,1914.83,2897.27,,,3653.35,2050.53,1166.51
17/08/09,5430.95,9757.54,4806.50,2531.33,2133.78,4808.92,2182.78,2018.63,1955.09,2344.38,1432.31,6525.99,2175.26,2037.02,3016.22,1579.04,2102.70,2022.21,,12.23,,,16.10,,38.73,,2473.30,8756.83,1550.49,3206.86,3397.62,3371.07,7931.78,1653.66,4504.56,1305.28,3584.64,3136.22,2975.91,2919.28,494.05,1940.38,2659.44,2351.61,1585.48,1402.54,5947.99,2645.38,,2254.17,1639.27,1708.26,2852.92,2298.01,2000.88,2000.88,993.97,1425.51,2401.52,3127.88,1482.67,1763.94,1658.98,,2147.91,,2614.18,2937.64,2183.62,2534.97,2230.36,1699.95,2291.24,2862.27,2678.66,2209.34,7902.51,1648.77,2381.56,2290.14,2018.63,2404.65,1564.94,,2881.51,2741.20,1697.21,11243.36,,2664.32,,,,1513.52,,1971.82,2537.21,,2132.30,1538.25,3710.91,3059.38,,1739.51,1702.51,4707.83,1948.85,4060.77,,2550.39,1845.19,6367.32,1549.81,1635.03,1805.32,1857.31,,1089.40,1092.89,1914.83,2897.27,,,3615.43,2013.95,1151.56
